LID,Year,Localidad,BufferRadius,LC,PLAND,PLAND_Rescaled,LPI,TE,ED,AREA_AM,SHAPE_AM,CAI_AM,ENN_MN,ENN_AM,MESH
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,21,12.0877,16.72498695922284,4.7388,66491.53,15.9875,119.0267,2.8015,56.4208,247.9661,117.7765,14.3875
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,12,27.7504,38.39647560025625,9.3588,151111.6655,36.3338,267.6766,4.0814,60.6815,86.3221,63.0082,74.2814
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,6,16.0643,22.227157193597083,7.0747,76769.4006,18.4587,159.9746,2.9432,55.0732,128.4408,117.3434,25.6989
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,3,0.4361,0.6034040233391862,0.0907,17169.7371,4.1284,1.0232,1.3551,0.0,165.5489,160.4258,0.0045
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,33,5.8096,8.038376551229847,2.3791,50160.8027,12.0608,68.316,4.0918,17.6143,251.1378,190.7913,3.9689
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,23,0.4167,0.5765614687581722,0.1187,6262.6092,1.5058,3.4664,1.5496,6.2176,939.5375,1440.172,0.0144
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2007.tif,2007,Doña_Ana,2000,11,9.7085,13.43303820359663,2.3251,104396.7961,25.1016,42.9503,3.4422,23.8826,172.6164,109.324,4.1698
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,21,10.5613,14.613003695693983,5.4491,64963.3335,15.62,141.4692,3.3973,52.7392,122.7509,106.2916,14.941
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,12,29.0868,40.24556786531125,10.1079,148924.247,35.8079,291.9993,4.3823,61.3746,88.3951,60.9291,84.9332
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,6,15.9931,22.12864225101109,7.079,76289.9664,18.3434,160.521,2.9398,55.2511,134.4066,127.8097,25.6723
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,3,0.421,0.5825111071446855,0.095,17109.8079,4.1139,1.0438,1.3057,0.0,150.7444,154.4084,0.0044
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,33,5.8441,8.08611202200536,2.3921,50490.4137,12.1401,68.4222,4.1109,17.8426,247.9754,187.7162,3.9987
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,23,0.4339,0.6003600223042257,0.1446,6442.397,1.549,4.0556,1.5767,9.9502,944.7858,1616.648,0.0176
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2008.tif,2008,Doña_Ana,2000,11,9.9331,13.743803036529394,3.3074,110060.1125,26.4633,64.7529,4.2389,23.1906,165.327,121.3782,6.432
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,12,29.7906,41.21937146913176,10.136,160580.4909,38.6106,303.7315,4.5459,59.7652,79.035,61.3286,90.4834
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,21,10.1187,14.000606032933325,5.6088,68948.6302,16.5783,142.9394,3.7405,49.9253,112.5301,110.1864,14.4637
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,6,16.0449,22.200314639016064,6.7638,76859.2945,18.4803,149.068,2.7343,55.5032,122.9756,96.7596,23.9178
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,33,6.0643,8.39078885286821,2.4849,50640.2369,12.1761,72.1294,4.0849,19.2595,239.326,174.6486,4.3742
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,3,0.4037,0.5585741899152246,0.0497,16180.9041,3.8906,0.569,1.2252,0.0,157.1847,139.4822,0.0023
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,11,9.6438,13.343516900432109,2.2388,108262.2343,26.031,45.1068,3.7349,23.3714,170.2888,143.1478,4.35
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2009.tif,2009,Doña_Ana,2000,23,0.2073,0.2868279157033095,0.0518,4614.5541,1.1095,1.6798,1.6632,0.0,1081.707,1332.9982,0.0035
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,12,28.5924,39.56144307587577,9.9503,157254.4161,37.8108,295.6453,4.6908,58.4416,85.5708,61.5649,84.5321
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,21,11.1183,15.383668126862718,6.4529,73922.76,17.7743,168.1051,3.9595,50.2524,109.4849,78.0194,18.6904
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,6,16.0104,22.15254851715846,6.8027,75990.32,18.2714,150.5238,2.7097,55.5286,125.9669,96.6109,24.0994
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,33,5.978,8.271369549516143,2.4611,50190.7673,12.0681,70.7274,4.0563,18.8877,247.8088,182.3027,4.2281
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,23,0.38,0.5257812694573661,0.0842,6502.3263,1.5634,2.5967,1.4725,5.1136,769.4548,1049.1284,0.0099
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,3,0.3649,0.5048883821710339,0.0302,15821.3285,3.8041,0.348,1.1879,0.0,185.3515,169.8595,0.0013
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2010.tif,2010,Doña_Ana,2000,11,9.8294,13.600301078958509,3.437,107063.6488,25.7428,68.7172,4.3997,23.8963,167.6128,136.1481,6.7545
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,12,29.3307,40.58303688914163,16.3061,158363.1077,38.0774,480.4482,6.0619,58.1849,92.0644,61.6676,140.919
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,21,10.4016,14.392036893292543,6.6256,71166.0134,17.1114,185.4,4.4818,49.2113,114.6715,85.5227,19.2845
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,6,16.0449,22.200314639016064,7.1546,75540.8504,18.1633,162.4541,2.8687,55.8934,136.8525,127.482,26.0656
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,3,0.3476,0.48095216352373554,0.013,16450.5858,3.9554,0.2024,1.1333,0.0,154.1103,145.8573,0.0007
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,33,6.0794,8.41168176906271,2.4957,50490.4137,12.1401,72.1833,4.0577,19.6378,246.3824,181.0025,4.3883
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,11,9.7863,13.540685149287496,3.2535,110569.5113,26.5857,62.1495,4.2926,21.8619,167.0121,109.188,6.0821
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2011.tif,2011,Doña_Ana,2000,23,0.2828,0.3912924966758125,0.1058,4824.3066,1.16,2.7642,1.5605,3.8168,1081.1126,1761.4007,0.0078
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,12,29.9957,41.5031553838001,16.6256,165195.045,39.7201,485.3773,5.9794,58.1834,87.8133,61.1861,145.5922
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,21,9.7366,13.471918398634072,6.0492,77428.6226,18.6172,166.0786,5.2561,40.4213,127.7762,89.1883,16.1704
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,6,16.0924,22.26603738863453,6.8502,76439.7895,18.3795,151.3587,2.6898,55.7687,126.6503,97.5734,24.3572
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,33,6.0924,8.429669047905657,2.5108,50340.5905,12.1041,72.8493,4.0279,19.7378,243.3859,180.0413,4.4383
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,23,0.2288,0.31657610763587657,0.0561,4764.3773,1.1456,1.7687,1.5711,0.0,990.073,1254.7214,0.004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,11,9.7712,13.519792233092994,3.275,110239.9003,26.5065,63.2543,4.3283,23.0888,162.0921,117.4866,6.1807
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2012.tif,2012,Doña_Ana,2000,3,0.3562,0.49285144029676237,0.0151,16959.9847,4.0779,0.2041,1.1131,0.0,158.6456,148.8773,0.0007
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,12,30.5268,42.23794646439769,17.1632,161569.3239,38.8483,527.1585,6.3787,58.6351,84.7883,60.7932,160.9245
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,21,9.2314,12.77288739702297,5.6174,75810.5322,18.2282,151.0144,5.0252,39.7568,124.8418,85.0204,13.9408
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,6,16.1723,22.376559010645682,7.1718,76439.7895,18.3795,162.3583,2.8631,55.7068,126.5549,124.7834,26.257
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,33,5.9737,8.265419919361756,2.4698,50580.3076,12.1617,71.2806,4.1,18.7206,246.0424,185.2648,4.2581
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,23,0.3087,0.42712809968812854,0.0799,5573.4225,1.3401,2.2497,1.458,2.0979,785.168,1287.0053,0.0069
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,3,0.3843,0.5317308996117519,0.013,17948.8177,4.3157,0.2018,1.1111,0.0,155.6181,146.96,0.0008
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2013.tif,2013,Doña_Ana,2000,11,9.6762,13.388328209272013,3.2556,106973.7549,25.7212,62.2195,4.0742,23.3824,169.8695,106.7294,6.0205
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,12,33.2124,45.953899987962366,20.4577,157763.815,37.9333,614.2675,6.3353,60.4069,96.8735,60.8635,204.0132
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,21,6.5112,9.009136154015383,1.5285,71345.8012,17.1546,29.4755,2.9401,28.2493,187.7975,213.3393,1.9192
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,6,16.0449,22.20031463901607,6.8674,76140.1432,18.3074,152.1149,2.6762,55.7723,122.4847,98.7515,24.4067
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,3,0.475,0.6572274961846215,0.0302,22024.0084,5.2955,0.3028,1.2433,0.0,133.6385,125.7654,0.0014
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,33,5.9024,8.16677804943181,2.4482,50580.3076,12.1617,70.1865,4.1058,18.2882,230.1976,175.0543,4.1427
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,11,9.8273,13.597414259484486,3.3484,107692.9062,25.8941,65.0938,4.2,23.1547,164.107,114.797,6.397
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2014.tif,2014,Doña_Ana,2000,23,0.3001,0.41522941390527346,0.0972,4674.4834,1.124,3.1103,1.5399,3.5971,1882.3842,2070.1709,0.0093
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,12,33.3247,46.10934620301854,20.611,157883.6735,37.9621,620.334,6.3532,60.7346,89.8812,61.5707,206.7244
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,21,6.4357,8.904683893891512,1.5112,71945.094,17.2987,29.3416,2.9794,27.9101,179.022,201.9455,1.8883
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,6,16.0017,22.14057216229529,6.8696,76619.5774,18.4227,152.2931,2.7151,55.6665,124.967,99.1708,24.3695
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,3,0.4965,0.6869766386433699,0.0237,23102.7353,5.5549,0.3139,1.3261,0.0,130.5517,117.8561,0.0016
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,33,5.9693,8.259354781578786,2.4547,50700.1662,12.1905,71.0443,4.1093,18.5895,251.5688,189.425,4.2409
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,11,9.7798,13.531710232838728,3.3204,106374.4621,25.5771,64.3642,4.1631,23.9956,175.2334,116.8617,6.2947
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2015.tif,2015,Doña_Ana,2000,23,0.2655,0.36735608773376577,0.0842,4854.2712,1.1672,2.5425,1.6807,0.813,1147.0917,1613.466,0.0068
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,12,33.5168,46.37507904025415,20.5807,174484.0825,41.9536,613.0881,6.5963,59.2528,81.64,60.6709,205.4878
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,21,6.6278,9.17046820886828,1.4896,77518.5165,18.6388,31.3732,3.1414,26.0912,184.7604,198.574,2.0794
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,6,16.0449,22.200314639016064,7.187,75690.6736,18.1993,163.3475,2.8768,56.0818,128.4781,118.3399,26.209
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,3,0.5548,0.7676417155436377,0.0237,24870.6489,5.98,0.319,1.2269,0.0,139.2262,122.6282,0.0018
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,33,6.0082,8.31316682647672,2.4633,50580.3076,12.1617,71.4134,4.064,17.9662,247.4093,189.0893,4.2907
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,11,9.2617,12.814829266132858,2.3748,105835.0987,25.4474,46.5044,3.8376,22.0047,204.0932,133.6147,4.3071
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2016.tif,2016,Doña_Ana,2000,23,0.2591,0.35850030370828506,0.1015,4374.837,1.0519,2.8059,1.5978,1.6667,1182.1162,1894.731,0.0073
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,12,32.487,44.950209828525885,20.1706,182005.2065,43.762,582.3959,6.6081,56.3729,82.1451,60.9958,189.2032
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,21,7.6209,10.544557948786066,1.8912,87436.8114,21.0236,41.474,3.2904,27.4504,124.6482,92.9956,3.1607
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,6,15.4663,21.399742366821496,7.1308,76170.1078,18.3146,158.7292,2.8115,54.8716,116.7788,111.3893,24.5496
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,3,0.8139,1.1261420192519227,0.149,29215.5213,7.0247,1.5612,1.443,0.2653,127.7488,100.5285,0.0127
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,33,5.9629,8.250488077893218,2.4525,50730.1308,12.1977,70.5546,4.0761,17.958,246.1615,189.7257,4.2071
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,11,9.6265,13.319579983202647,3.3074,112667.0359,27.0901,63.8781,4.2476,22.9648,176.6685,141.0123,6.1492
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2017.tif,2017,Doña_Ana,2000,23,0.2958,0.40927977551876005,0.095,4974.1298,1.196,2.9853,1.5846,1.4599,1252.146,1229.7801,0.0088
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,21,9.0091,12.465305354390413,3.4521,94748.1829,22.7816,79.2976,4.3706,30.7453,174.539,154.1633,7.144
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,12,30.8463,42.68001782121777,19.0458,180057.5051,43.2937,550.6579,6.8918,54.3603,84.7579,61.2685,169.8575
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,11,9.7517,13.492792645703675,2.2992,108981.3856,26.2039,43.3124,3.4258,23.8211,133.5052,108.094,4.2237
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,6,15.3584,21.25041854956319,7.1092,75510.8858,18.1561,158.8469,2.8303,54.5403,126.1466,122.398,24.3963
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,3,0.9197,1.2725290355787884,0.1641,32032.1972,7.7019,1.7384,1.4397,0.2347,128.4922,121.5755,0.016
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,33,5.9564,8.241483035252251,2.4482,51329.4236,12.3418,70.1116,4.0873,18.5212,240.1275,189.9783,4.1761
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2018.tif,2018,Doña_Ana,2000,23,0.4318,0.5974535582939229,0.1101,7611.0179,1.83,3.0429,1.6502,3.0,912.6001,1222.692,0.0131
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,21,9.253,12.802791625676424,3.0354,94868.0414,22.8104,70.9161,4.0691,31.8012,133.7223,165.5481,6.5619
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,12,31.209,43.18192195458073,19.1429,186859.4777,44.9292,543.0064,6.5452,54.6071,83.2121,61.6451,169.4668
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,6,15.2612,21.115958452153144,6.8307,75211.2394,18.0841,148.3932,2.5947,54.8027,120.3963,97.6217,22.6466
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,3,1.1421,1.5802516281946442,0.1619,41860.5982,10.0651,1.4524,1.4367,0.189,107.8635,104.3605,0.0166
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,33,5.9326,8.20856388182081,2.446,50820.0247,12.2194,69.5747,4.0463,18.6681,240.1275,190.3583,4.1276
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,23,0.4642,0.6422842183766342,0.1274,7670.9471,1.8444,3.6036,1.5395,10.2326,647.6922,1248.4413,0.0167
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2019.tif,2019,Doña_Ana,2000,11,9.0112,12.468228239197602,2.2453,101430.297,24.3883,43.704,3.5523,24.8682,194.3697,159.8832,3.9383
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2020.tif,2020,Doña_Ana,2000,21,9.5315,13.188134483965722,3.1714,96006.6977,23.0842,63.7476,3.7069,32.6614,119.2203,157.6515,6.0761
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2020.tif,2020,Doña_Ana,2000,12,30.5764,42.30663329334622,18.7025,183863.014,44.2087,551.4131,7.1052,53.4209,92.1344,62.0876,168.6024
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2020.tif,2020,Doña_Ana,2000,6,15.1166,20.915884565946204,6.7897,73593.149,17.695,147.8912,2.5836,55.07,126.4699,98.6506,22.3561
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2020.tif,2020,Doña_Ana,2000,3,1.1939,1.6519240161996198,0.2483,43209.0069,10.3893,2.4766,1.5957,0.1808,105.9389,94.3109,0.0296
